,FN,FP,TN,TP,accuracy,loss,subject_52_FN,subject_52_FP,subject_52_TN,subject_52_TP,subject_52_accuracy,subject_52_loss,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_loss
10,1.2999999523162842,1.2599999904632568,14.739999771118164,14.699999809265137,0.9181249737739563,0.23424017161130906,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.1355932205915451,13.355932235717773,15.186440467834473,3.0508475303649902,0.5710470080375671,0.8498104204479445
11,1.4666666984558105,1.3333333730697632,14.666666984558105,14.533333778381348,0.9112499952316284,0.24023233190178872,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.08474576473236084,21.88135528564453,6.661016941070557,3.1016948223114014,0.310363233089447,1.2413655957605085
12,1.4533333778381348,1.346666693687439,14.65333366394043,14.546667098999023,0.910937488079071,0.2435866001745065,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.06779661029577255,21.81355857849121,6.728813648223877,3.1186439990997314,0.3162393271923065,1.3054457383278089
13,1.3266667127609253,1.2866666316986084,14.713333129882812,14.673333168029785,0.9166666865348816,0.23815924137830735,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.10169491171836853,14.796609878540039,13.745762825012207,3.0847456455230713,0.526442289352417,0.9057027814734695
14,1.40666663646698,1.2999999523162842,14.699999809265137,14.59333324432373,0.91385418176651,0.23683571840325993,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.1525423675775528,10.271186828613281,18.27118682861328,3.03389835357666,0.6578525900840759,0.706399648108034
15,1.440000057220459,1.306666612625122,14.693333625793457,14.5600004196167,0.9130208492279053,0.23620615139603615,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.10169491171836853,17.72881317138672,10.813559532165527,3.0847456455230713,0.43936964869499207,1.02800229879526
16,1.3533333539962769,1.1799999475479126,14.819999694824219,14.646666526794434,0.9178125262260437,0.23704827775557835,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.08474576473236084,17.305084228515625,11.237288475036621,3.1016948223114014,0.4537927210330963,1.0422019087351286
17,1.4533333778381348,1.3866666555404663,14.613333702087402,14.546667098999023,0.9096875190734863,0.24263518492380778,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.10169491171836853,18.20339012145996,10.338982582092285,3.0847456455230713,0.42414531111717224,1.0436641151069577
18,1.3866666555404663,1.3666666746139526,14.633333206176758,14.613333702087402,0.9121875166893005,0.23700849701960883,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.18644067645072937,11.084745407104492,17.457626342773438,3.0,0.6332799196243286,0.7445546093150082
19,1.4199999570846558,1.2933332920074463,14.706666946411133,14.579999923706055,0.9155208468437195,0.23569088285168013,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.10169491171836853,18.779661178588867,9.762711524963379,3.0847456455230713,0.40785256028175354,1.1124648660676093
20,1.3333333730697632,1.306666612625122,14.693333625793457,14.666666984558105,0.9156249761581421,0.2334112092355887,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.1355932205915451,16.237287521362305,12.305085182189941,3.0508475303649902,0.4871794879436493,1.0154479971298804
21,1.4199999570846558,1.4266666173934937,14.573333740234375,14.579999923706055,0.9104166626930237,0.23985327978928883,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.1355932205915451,11.593220710754395,16.94915199279785,3.0508475303649902,0.6140491366386414,0.7899298311298729
22,1.4199999570846558,1.3133333921432495,14.686666488647461,14.579999923706055,0.9135416746139526,0.23599079951643945,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.10169491171836853,17.67796516418457,10.86440658569336,3.0847456455230713,0.4375,1.0736357055158696
23,1.4733333587646484,1.2666666507720947,14.733333587646484,14.526666641235352,0.9133333563804626,0.23376084496577582,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.1525423675775528,12.661017417907715,15.881356239318848,3.03389835357666,0.595886766910553,0.8214979655722268
24,1.5533332824707031,1.346666693687439,14.65333366394043,14.446666717529297,0.9092708230018616,0.2396056456367175,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.16949152946472168,9.576271057128906,18.966102600097656,3.01694917678833,0.6845619678497314,0.6925301215587518
25,1.4266666173934937,1.306666612625122,14.693333625793457,14.573333740234375,0.9122916460037231,0.23856052373846373,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.10169491171836853,17.457626342773438,11.084745407104492,3.0847456455230713,0.45432692766189575,1.0467045643390753
26,1.4133332967758179,1.346666693687439,14.65333366394043,14.58666706085205,0.9134374856948853,0.2311660712460677,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.06779661029577255,20.169490814208984,8.372880935668945,3.1186439990997314,0.3672542870044708,1.212880604287498
27,1.4133332967758179,1.246666669845581,14.75333309173584,14.58666706085205,0.9157291650772095,0.2348222061494986,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.06779661029577255,21.406780242919922,7.135593414306641,3.1186439990997314,0.3298611044883728,1.2413055183541062
28,1.4866666793823242,1.3133333921432495,14.686666488647461,14.513333320617676,0.9125000238418579,0.23868784939249357,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.08474576473236084,21.593219757080078,6.94915246963501,3.1016948223114014,0.32104700803756714,1.2019479254372099
29,1.4866666793823242,1.2733333110809326,14.726666450500488,14.513333320617676,0.9132291674613953,0.2336726425588131,0.18644067645072937,7.779661178588867,20.762712478637695,3.0,0.7403846383094788,0.5842664685004797,0.11864406615495682,14.762711524963379,13.779661178588867,3.0677967071533203,0.5229700803756714,0.9194563036291008
