,accuracy,auc,false_negatives,false_positives,loss,pr,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_false_negatives,val_false_positives,val_loss,val_pr,val_precision,val_recall,val_true_negatives,val_true_positives
18,0.9887419939041138,0.9993739724159241,152.0,221.0,0.054966169437226015,0.9993789196014404,0.986717939376831,0.9908267855644226,16341.0,16418.0,0.9505069851875305,0.9885166883468628,149.0,261.0,0.13457583007908627,0.987053632736206,0.9385882616043091,0.9639922380447388,3885.0,3989.0
19,0.9905227422714233,0.9995578527450562,129.0,185.0,0.049444080957047505,0.999570369720459,0.9888728260993958,0.9922148585319519,16377.0,16441.0,0.9513520002365112,0.9888184666633606,198.0,205.0,0.13019534316271875,0.9880461692810059,0.9505428075790405,0.952150821685791,3941.0,3940.0
20,0.99176025390625,0.9997129440307617,125.0,148.0,0.04512575772107115,0.9997162818908691,0.9910805821418762,0.9924562573432922,16414.0,16445.0,0.9529212713241577,0.9887691140174866,191.0,199.0,0.12909134846128512,0.9880790114402771,0.9520019292831421,0.9538424611091614,3947.0,3947.0
21,0.9924846291542053,0.9997197389602661,113.0,136.0,0.04319473242187711,0.9997245073318481,0.991803765296936,0.9931804537773132,16426.0,16457.0,0.9558184742927551,0.9893810153007507,194.0,172.0,0.1250118418182514,0.9885058403015137,0.9582118391990662,0.9531174302101135,3974.0,3944.0
22,0.9931787848472595,0.9997435212135315,95.0,131.0,0.041377856547198895,0.9997463822364807,0.9921112656593323,0.9942667484283447,16431.0,16475.0,0.9552148580551147,0.9894726276397705,143.0,228.0,0.1255548571307034,0.9881486296653748,0.9460099339485168,0.9654422402381897,3918.0,3995.0
23,0.9944766163825989,0.9998342990875244,81.0,102.0,0.03783423246560117,0.9998331069946289,0.9938520789146423,0.9951116442680359,16460.0,16489.0,0.9560598731040955,0.9894871711730957,209.0,155.0,0.1243121778005163,0.9887101650238037,0.9620470404624939,0.9494925141334534,3991.0,3929.0
24,0.9948689937591553,0.9998510479927063,70.0,100.0,0.035145193362230986,0.9998512268066406,0.9939758777618408,0.9957755208015442,16462.0,16500.0,0.9561805725097656,0.9895111918449402,138.0,225.0,0.12445389967230079,0.9883198738098145,0.9467455744743347,0.9666505455970764,3921.0,4000.0
25,0.9966497421264648,0.999937117099762,50.0,61.0,0.03172302272089377,0.9999380111694336,0.9963210821151733,0.9969825148582458,16501.0,16520.0,0.9553355574607849,0.9893072247505188,144.0,226.0,0.1256127704936833,0.9881117343902588,0.9464455246925354,0.9652006030082703,3920.0,3994.0
26,0.9952312111854553,0.999894917011261,68.0,90.0,0.03166320590142911,0.9998972415924072,0.9945756793022156,0.9958962202072144,16472.0,16502.0,0.9582327604293823,0.9895864129066467,132.0,214.0,0.12379204573398452,0.9880196452140808,0.949289083480835,0.9681005477905273,3932.0,4006.0
27,0.9971628785133362,0.9999572038650513,40.0,54.0,0.027991879083774783,0.9999576807022095,0.9967438578605652,0.9975860118865967,16508.0,16530.0,0.9518348574638367,0.9876123666763306,172.0,227.0,0.13839804857810992,0.9863124489784241,0.9458621740341187,0.9584340453147888,3919.0,3966.0
28,0.9969817996025085,0.9999496340751648,35.0,65.0,0.027134538723395798,0.99994957447052,0.9960843324661255,0.9978877305984497,16497.0,16535.0,0.9569048881530762,0.9898825287818909,171.0,186.0,0.12149061567861927,0.9887846112251282,0.9552130699157715,0.9586756825447083,3960.0,3967.0
29,0.9968308806419373,0.9999523758888245,42.0,63.0,0.026661241968114795,0.999952495098114,0.9962027668952942,0.9974653124809265,16499.0,16528.0,0.9552148580551147,0.9890978932380676,166.0,205.0,0.12709272345631437,0.9879674315452576,0.9509217143058777,0.959883987903595,3941.0,3972.0
